Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q8K1P7	reviewed	SMCA4_RAT	Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)	Smarca4 Baf190a Brg1 Snf2b Snf2l4	Rattus norvegicus (Rat)	1613	Smarca4
Q9Z104	reviewed	HM20B_MOUSE	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related (SMARCE1-related protein) (BRCA2-associated factor 35) (HMG box-containing protein 20B) (Structural DNA-binding protein BRAF35)	Hmg20b Braf35 Hmgx2 Smarce1r	Mus musculus (Mouse)	317	Hmg20b
Q6PGB8	reviewed	SMCA1_MOUSE	Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (DNA-dependent ATPase SNF2L) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1)	Smarca1 Snf2l	Mus musculus (Mouse)	1046	Smarca1
Q6DIC0	reviewed	SMCA2_MOUSE	Probable global transcription activator SNF2L2 (EC 3.6.4.-) (ATP-dependent helicase SMARCA2) (BRG1-associated factor 190B) (BAF190B) (Protein brahma homolog) (SNF2-alpha) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2)	Smarca2 Baf190b Brm Snf2a Snf2l2	Mus musculus (Mouse)	1577	Smarca2
Q2W8Q6	reviewed	MAMK_MAGSA	Actin-like protein MamK (EC 3.6.1.-) (Magnetosome cytoskeleton protein MamK)	mamK amb0965	Magnetospirillum magneticum (strain AMB-1 / ATCC 700264)	347	mamK
P97496	reviewed	SMRC1_MOUSE	SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1) (SWI3-related protein) (BAF155)	Smarcc1 Baf155 Srg3	Mus musculus (Mouse)	1104	Smarcc1
Q9LX99	reviewed	KN14A_ARATH	Kinesin-like protein KIN-14A (Geminivirus Rep-interacting motor protein) (Geminivirus replication protein-interacting protein) (Kinesin CDKA-1-associated protein 1) (Kinesin-like protein KCA1) (Kinesin-like protein for actin-based chloroplast movement 1)	KIN14A GRIMP KAC1 KCA1 KSN1 TH65 At5g10470 F12B17.180	Arabidopsis thaliana (Mouse-ear cress)	1273	KIN14A
G5EF53	reviewed	SWSN4_CAEEL	SWI/SNF chromatin remodeling complex core catalytic subunit swsn-4 (EC 3.6.4.-) (ATP-dependent helicase swsn-4) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4) (CeSMARCA4) (SMARCA4) (SWI2/SNF2-like protein)	swsn-4 psa-4 F01G4.1	Caenorhabditis elegans	1474	swsn-4
Q8CGX0	reviewed	IF2B1_RAT	Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (B-actin zipcode-binding protein 1) (ZBP1) (rZBP-1) (IGF-II mRNA-binding protein 1) (VICKZ family member 1)	Igf2bp1 Imp1 Vickz1	Rattus norvegicus (Rat)	577	Igf2bp1
Q7XZU3	reviewed	SAC1_ARATH	Phosphatidylinositol-3-phosphatase SAC1 (AtSAC1) (EC 3.1.3.64) (Factor-induced gene 4-like protein) (AtFIG4) (Phosphatidylinositol 3,5-bisphosphate 5-phosphatase SAC1) (Phosphatidylinositol-4-phosphate phosphatase) (Protein FRAGILE FIBER 7) (Protein SUPPRESSOR OF ACTIN 1) (SAC domain protein 1)	SAC1 FIG4 FRA7 At1g22620 F12K8.3 T22J18.20	Arabidopsis thaliana (Mouse-ear cress)	912	SAC1
Q6PCN7	reviewed	HLTF_MOUSE	Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (P113) (RING-type E3 ubiquitin transferase HLTF) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3) (TNF-response element-binding protein)	Hltf Smarca3 Snf2l3 Zbu1	Mus musculus (Mouse)	1003	Hltf
Q61466	reviewed	SMRD1_MOUSE	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 (60 kDa BRG-1/Brm-associated factor subunit A) (BRG1-associated factor 60A) (BAF60A) (Protein D15KZ1) (SWI/SNF complex 60 kDa subunit)	Smarcd1 Baf60a D15Kz1	Mus musculus (Mouse)	515	Smarcd1
Q7JQD3	reviewed	GELS1_LUMTE	Gelsolin-like protein 1 (Actin-modulator) (EWAM) (EWAM-P1)	AM	Lumbricus terrestris (Common earthworm)	367	AM
Q3V3V9	reviewed	CARL2_MOUSE	Capping protein, Arp2/3 and myosin-I linker protein 2 (Capping protein regulator and myosin 1 linker 2) (F-actin-uncapping protein RLTPR) (Leucine-rich repeat-containing protein 16C) (RGD, leucine-rich repeat, tropomodulin and proline-rich-containing protein)	Carmil2 Lrrc16c Rltpr	Mus musculus (Mouse)	1296	Carmil2
Q6EDY6	reviewed	CARL1_MOUSE	F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (CARML1) (Leucine-rich repeat-containing protein 16A)	Carmil1 Carmil Lrrc16 Lrrc16a	Mus musculus (Mouse)	1374	Carmil1
O36027	reviewed	WSP1_SCHPO	Actin-binding protein wsp1 (Wiskott-Aldrich syndrome protein homolog 1)	wsp1 SPAC4F10.15c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	574	wsp1
A2BH40	reviewed	ARI1A_MOUSE	AT-rich interactive domain-containing protein 1A (ARID domain-containing protein 1A) (BRG1-associated factor 250) (BAF250) (BRG1-associated factor 250a) (BAF250A) (Osa homolog 1) (SWI-like protein) (SWI/SNF complex protein p270) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin subfamily F member 1)	Arid1a Baf250 Baf250a Osa1 Smarcf1	Mus musculus (Mouse)	2283	Arid1a
Q5R4B6	reviewed	DEMA_PONAB	Dematin (Dematin actin-binding protein) (Erythrocyte membrane protein band 4.9)	DMTN EPB49	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	405	DMTN
P35189	reviewed	TAF14_YEAST	Transcription initiation factor TFIID subunit 14 (Actin non-complementing mutant 1) (Chromosome stability protein 10) (SWI/SNF chromatin-remodeling complex subunit TAF14) (SWI/SNF complex 29 kDa subunit) (SWI/SNF complex subunit TAF14) (TBP-associated factor 14) (TBP-associated factor 30 kDa) (Transcription factor G 30 kDa subunit) (Transcription initiation factor TFIIF 30 kDa subunit)	TAF14 ANC1 CST10 SWP29 TAF30 TFG3 YPL129W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	244	TAF14
B0KYV5	reviewed	LIMA1_PIG	LIM domain and actin-binding protein 1 (Epithelial protein lost in neoplasm)	LIMA1 EPLIN	Sus scrofa (Pig)	756	LIMA1
Q5ZK40	reviewed	SNF5_CHICK	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	SMARCB1 RCJMB04_13f19	Gallus gallus (Chicken)	386	SMARCB1
P20111	reviewed	ACTN2_CHICK	Alpha-actinin-2 (Alpha-actinin skeletal muscle isoform 2) (F-actin cross-linking protein)	ACTN2	Gallus gallus (Chicken)	897	ACTN2
Q9NX38	reviewed	ABITM_HUMAN	Protein Abitram (Actin-binding transcription modulator) (Protein Simiate)	ABITRAM C9orf6 FAM206A	Homo sapiens (Human)	181	ABITRAM
A9X1D0	reviewed	SETD3_PAPAN	Actin-histidine N-methyltransferase (EC 2.1.1.85) (Protein-L-histidine N-tele-methyltransferase) (SET domain-containing protein 3)	SETD3	Papio anubis (Olive baboon)	595	SETD3
O74429	reviewed	VIP1_SCHPO	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24) (Cortical actin cytoskeleton protein asp1) (InsP6 and PP-IP5 kinase)	asp1 vip1 SPCC1672.06c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	920	asp1
P78774	reviewed	ARPC1_SCHPO	Actin-related protein 2/3 complex subunit 1 (Arp2/3 complex 41 kDa subunit) (p41-ARC)	arc1 sop2 SPBC14C8.06	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	377	arc1
Q9Y7J4	reviewed	ARPC3_SCHPO	Actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)	arc3 arc21 SPBC1778.08c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	174	arc3
Q09849	reviewed	ARP42_SCHPO	SWI/SNF and RSC complexes subunit arp42 (Actin-related protein 42) (Chromatin structure-remodeling complex subunit arp42)	arp42 arp4 SPAC23D3.09	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	424	arp42
P05094	reviewed	ACTN1_CHICK	Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1)	ACTN1	Gallus gallus (Chicken)	893	ACTN1
Q2PFV7	reviewed	ACTN1_MACFA	Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1)	ACTN1 QmoA-13496	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	892	ACTN1
Q9KS12	reviewed	MARTX_VIBCH	Multifunctional-autoprocessing repeats-in-toxin (MARTX) (EC 3.4.22.-) [Cleaved into: Actin cross-linking toxin F1 (EC 6.3.2.-); Actin cross-linking toxin F4 (EC 6.3.2.-); N-epsilon-fatty acyltransferase F2 (EC 2.3.1.-) (Rho inactivation domain-containing toxin F2) (RIDvc); ABH effector region toxin F5; Cysteine protease domain-containing toxin F3 (EC 3.4.22.-)]	rtxA rtx VC_1451	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	4558	rtxA
Q92747	reviewed	ARC1A_HUMAN	Actin-related protein 2/3 complex subunit 1A (SOP2-like protein)	ARPC1A SOP2L	Homo sapiens (Human)	370	ARPC1A
O94854	reviewed	K0754_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 6/7 (Uncharacterized protein KIAA0754)	MACF1 KIAA0754	Homo sapiens (Human)	3515	MACF1
P61157	reviewed	ARP3_BOVIN	Actin-related protein 3 (Actin-2) (Actin-like protein 3)	ACTR3 ARP3	Bos taurus (Bovine)	418	ACTR3
P14315	reviewed	CAPZB_CHICK	F-actin-capping protein subunit beta isoforms 1 and 2 (Beta-actinin subunit II) (CapZ 36/32) (CapZ B1 and B2)	CAPZB	Gallus gallus (Chicken)	277	CAPZB
Q9Y573	reviewed	IPP_HUMAN	Actin-binding protein IPP (Intracisternal A particle-promoted polypeptide) (IPP) (Kelch-like protein 27)	IPP KLHL27	Homo sapiens (Human)	584	IPP
P47117	reviewed	ARP3_YEAST	Actin-related protein 3 (Actin-like protein ARP3) (Actin-like protein 3)	ARP3 ACT4 YJR065C J1760	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	449	ARP3
P0CJ47	reviewed	ACT3_ARATH	Actin-3 (EC 3.6.4.-)	ACT3 At3g53750 F5K20_50	Arabidopsis thaliana (Mouse-ear cress)	377	ACT3
P0DM41	reviewed	ACT1_CAEEL	Actin-1 (EC 3.6.4.-)	act-1 T04C12.6	Caenorhabditis elegans	376	act-1
P53494	reviewed	ACT4_ARATH	Actin-4 (EC 3.6.4.-)	ACT4 At5g59370 F2O15.3	Arabidopsis thaliana (Mouse-ear cress)	377	ACT4
P45888	reviewed	ARP2_DROME	Actin-related protein 2 (Actin-like protein 14D) (Actin-like protein 2)	Arp2 Actr14D Arp14D CG9901	Drosophila melanogaster (Fruit fly)	399	Arp2
Q7ZVF9	reviewed	ACTB2_DANRE	Actin, cytoplasmic 2 (EC 3.6.4.-) (Beta-actin-2) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	actbb bactin2	Danio rerio (Zebrafish) (Brachydanio rerio)	375	actbb
P53489	reviewed	ARP2_CAEEL	Actin-related protein 2 (Actin-like protein 2) (Actin-like protein C)	arx-2 arp-2 K07C5.1	Caenorhabditis elegans	395	arx-2
Q7ZVI7	reviewed	ACTB1_DANRE	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	actba bact bactin1 bactzf	Danio rerio (Zebrafish) (Brachydanio rerio)	375	actba
P53497	reviewed	ACT12_ARATH	Actin-12 (EC 3.6.4.-)	ACT12 At3g46520 F12A12.40	Arabidopsis thaliana (Mouse-ear cress)	377	ACT12
Q8BFZ3	reviewed	ACTBL_MOUSE	Beta-actin-like protein 2 (Kappa-actin)	Actbl2	Mus musculus (Mouse)	376	Actbl2
P0DM42	reviewed	ACT3_CAEEL	Actin-3 (EC 3.6.4.-)	act-3 T04C12.4	Caenorhabditis elegans	376	act-3
P53496	reviewed	ACT11_ARATH	Actin-11 (EC 3.6.4.-)	ACT11 At3g12110 T21B14.7 T21B14_108 T23B7.5	Arabidopsis thaliana (Mouse-ear cress)	377	ACT11
Q01995	reviewed	TAGL_HUMAN	Transgelin (22 kDa actin-binding protein) (Protein WS3-10) (Smooth muscle protein 22-alpha) (SM22-alpha)	TAGLN SM22 WS3-10	Homo sapiens (Human)	201	TAGLN
Q00649	reviewed	HSPB1_CHICK	Heat shock protein beta-1 (HspB1) (25 kDa IAP) (Actin polymerization inhibitor) (Heat shock 25 kDa protein) (HSP 25) (Heat shock 27 kDa protein) (HSP 27)	HSPB1	Gallus gallus (Chicken)	193	HSPB1
Q5E9B5	reviewed	ACTH_BOVIN	Actin, gamma-enteric smooth muscle (EC 3.6.4.-) (Gamma-2-actin) (Smooth muscle gamma-actin) [Cleaved into: Actin, gamma-enteric smooth muscle, intermediate form]	ACTG2	Bos taurus (Bovine)	376	ACTG2
A7MB62	reviewed	ARP2_BOVIN	Actin-related protein 2 (Actin-like protein 2)	ACTR2 ARP2	Bos taurus (Bovine)	394	ACTR2
Q9N4I0	reviewed	ARP3_CAEEL	Actin-related protein 3 (Actin-like protein 3)	arx-1 Y71F9AL.16	Caenorhabditis elegans	425	arx-1
P53946	reviewed	ARP5_YEAST	Actin-related protein 5 (Actin-like protein ARP5)	ARP5 YNL059C N2430 YNL2430C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	755	ARP5
Q96KX2	reviewed	CAZA3_HUMAN	F-actin-capping protein subunit alpha-3 (CapZ alpha-3) (CP-alpha-3) (Germ cell-specific protein 3)	CAPZA3 CAPAA3 GSG3	Homo sapiens (Human)	299	CAPZA3
Q9BPX5	reviewed	ARP5L_HUMAN	Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2) (ARC16-2)	ARPC5L	Homo sapiens (Human)	153	ARPC5L
Q9NTI7	reviewed	INKA2_HUMAN	PAK4-inhibitor INKA2 (Induced in neural crest by AP2-alpha protein-related homolog) (Inca-r) (Inka-box actin regulator 2)	INKA2 C1orf183 FAM212B	Homo sapiens (Human)	297	INKA2
Q95216	reviewed	HLTF_RABIT	Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase HLTF) (RUSH-1) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3)	HLTF RUSH1 SMARCA3	Oryctolagus cuniculus (Rabbit)	1005	HLTF
A0A2S3R7M0	reviewed	MARTX_VIBVL	Multifunctional-autoprocessing repeats-in-toxin (MARTX) (EC 3.4.22.-) [Cleaved into: Actin cross-linking toxin F1 (EC 6.3.2.-); N-epsilon-fatty acyltransferase F2 (EC 2.3.1.-) (Rho inactivation domain-containing toxin F2) (RIDvc); ABH effector region toxin F5; Cysteine protease domain-containing toxin F3 (EC 3.4.22.-)]	CRN52_02910	Vibrio vulnificus	5206	
Q641W9	reviewed	ACL7A_RAT	Actin-like protein 7A	Actl7a	Rattus norvegicus (Rat)	440	Actl7a
Q9VEC3	reviewed	ARP5_DROME	Actin-related protein 5	Arp5 CG7940	Drosophila melanogaster (Fruit fly)	648	Arp5
Q8CG27	reviewed	ACTL9_MOUSE	Actin-like protein 9	Actl9 Actl7c	Mus musculus (Mouse)	415	Actl9
Q8L4Y5	reviewed	ARP7_ARATH	Actin-related protein 7	ARP7 At3g60830 T4C21.240	Arabidopsis thaliana (Mouse-ear cress)	363	ARP7
P45891	reviewed	ACTY_DROME	Actin-like protein 53D	Arp53D Actr53D CG5409	Drosophila melanogaster (Fruit fly)	376	Arp53D
Q04549	reviewed	ARP10_YEAST	Actin-like protein ARP10	ARP10 YDR106W YD8557.15 YD9727.02	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	284	ARP10
Q6AY16	reviewed	ACTL9_RAT	Actin-like protein 9	Actl9 Actl7c	Rattus norvegicus (Rat)	411	Actl9
M0R3K6	reviewed	F107A_RAT	Actin-associated protein FAM107A	Fam107a	Rattus norvegicus (Rat)	131	Fam107a
Q9VX09	reviewed	ARP8_DROME	Actin-related protein 8	Arp8 CG7846	Drosophila melanogaster (Fruit fly)	607	Arp8
Q8VH46	reviewed	AFAP1_RAT	Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110)	Afap1 Afap	Rattus norvegicus (Rat)	731	Afap1
Q6PEI3	reviewed	PHR4B_DANRE	Phosphatase and actin regulator 4B	phactr4b zgc:63484	Danio rerio (Zebrafish) (Brachydanio rerio)	754	phactr4b
Q5PR69	reviewed	CRACD_MOUSE	Capping protein-inhibiting regulator of actin dynamics (Cancer-related regulator of actin dynamics)	Cracd Crad Kiaa1211	Mus musculus (Mouse)	1291	Cracd
Q80YS6	reviewed	AFAP1_MOUSE	Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110)	Afap1 Kiaa3018	Mus musculus (Mouse)	731	Afap1
Q7TPW1	reviewed	NEXN_MOUSE	Nexilin (F-actin-binding protein)	Nexn	Mus musculus (Mouse)	607	Nexn
F1MCY2	reviewed	PHAR4_BOVIN	Phosphatase and actin regulator 4	PHACTR4	Bos taurus (Bovine)	712	PHACTR4
Q7M0E3	reviewed	DEST_RAT	Destrin (Actin-depolymerizing factor) (ADF)	Dstn	Rattus norvegicus (Rat)	165	Dstn
O80856	reviewed	ARC1A_ARATH	Actin-related protein 2/3 complex subunit 1A (Actin-related protein C1) (Actin-related protein C1A) (Arp2/3 complex 41 kDa subunit) (p41-ARC)	ARPC1A At2g30910 F7F1.12	Arabidopsis thaliana (Mouse-ear cress)	378	ARPC1A
Q3SX14	reviewed	GELS_BOVIN	Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin)	GSN	Bos taurus (Bovine)	731	GSN
Q9SJW6	reviewed	ARC1B_ARATH	Actin-related protein 2/3 complex subunit 1B (Actin-related protein C1) (Actin-related protein C1B) (Arp2/3 complex 41 kDa subunit) (p41-ARC)	ARPC1B At2g31300 F16D14.14	Arabidopsis thaliana (Mouse-ear cress)	378	ARPC1B
P34686	reviewed	CAPZB_CAEEL	F-actin-capping protein subunit beta	cap-2 M106.5	Caenorhabditis elegans	270	cap-2
P36418	reviewed	VILB_DICDI	Protovillin (100 kDa actin-binding protein)	vilB DDB_G0276453	Dictyostelium discoideum (Social amoeba)	959	vilB
Q67ZM4	reviewed	ADF7_ARATH	Actin-depolymerizing factor 7 (ADF-7) (AtADF7)	ADF7 At4g25590 M7J2.40	Arabidopsis thaliana (Mouse-ear cress)	137	ADF7
Q39251	reviewed	ADF2_ARATH	Actin-depolymerizing factor 2 (ADF-2) (AtADF2)	ADF2 At3g46000 F16L2_210	Arabidopsis thaliana (Mouse-ear cress)	137	ADF2
O49606	reviewed	ADF9_ARATH	Actin-depolymerizing factor 9 (ADF-9) (AtADF9)	ADF9 At4g34970 M4E13.30	Arabidopsis thaliana (Mouse-ear cress)	141	ADF9
Q8LFH6	reviewed	ADF12_ARATH	Actin-depolymerizing factor 12 (ADF-12) (AtADF12)	ADF12 ADF10 At5g52360 K24M7.10	Arabidopsis thaliana (Mouse-ear cress)	137	ADF12
Q9ZSK4	reviewed	ADF3_ARATH	Actin-depolymerizing factor 3 (ADF-3) (AtADF3)	ADF3 At5g59880 MMN10.12	Arabidopsis thaliana (Mouse-ear cress)	139	ADF3
Q8ILW9	reviewed	ACT2_PLAF7	Actin-2 (EC 3.6.4.-) (Actin II)	ACT2 ACTII PF14_0124 PF3D7_1412500	Plasmodium falciparum (isolate 3D7)	376	ACT2
Q9SAF1	reviewed	ARP3_ARATH	Actin-related protein 3 (Protein DISTORTED TRICHOMES 1)	ARP3 DIS1 At1g13180 F3F19.20	Arabidopsis thaliana (Mouse-ear cress)	427	ARP3
Q865V6	reviewed	CAPG_BOVIN	Macrophage-capping protein (Actin regulatory protein CAP-G)	CAPG	Bos taurus (Bovine)	349	CAPG
Q71LX6	reviewed	XIRP2_RAT	Xin actin-binding repeat-containing protein 2 (Beta-xin) (Cardiomyopathy-associated protein 3) (L-NAME-induced actin cytoskeletal protein)	Xirp2 Cmya3 Xin2	Rattus norvegicus (Rat)	3302	Xirp2
P53313	reviewed	SDA1_YEAST	Protein SDA1 (Severe depolymerization of actin protein 1)	SDA1 YGR245C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	767	SDA1
F4JUL9	reviewed	ARPC4_ARATH	Actin-related protein 2/3 complex subunit 4 (Actin-related protein C4) (Arp2/3 complex 20 kDa subunit) (p20-ARC)	ARPC4 At4g14147 dl3115c FCAALL.159	Arabidopsis thaliana (Mouse-ear cress)	169	ARPC4
P84856	reviewed	ACTB_CHLPG	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin)	ACTB	Chlorocebus pygerythrus (Vervet monkey) (Cercopithecus pygerythrus)	361	ACTB
P86287	reviewed	ACT1_PLAFX	Actin-1 (PfACT1) (EC 3.6.4.-) (Actin I)	ACT1 ACTI PFHG_04907	Plasmodium falciparum (isolate HB3)	376	ACT1
O93400	reviewed	ACTB_XENLA	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) (Cytoplasmic beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	actb	Xenopus laevis (African clawed frog)	375	actb
P13022	reviewed	CAPZA_DICDI	F-actin-capping protein subunit alpha (Aginactin subunit alpha) (CAP34)	acpB abpD DDB_G0272104	Dictyostelium discoideum (Social amoeba)	281	acpB
P13021	reviewed	CAPZB_DICDI	F-actin-capping protein subunit beta (Aginactin subunit beta) (CAP32)	acpA abpE DDB_G0267374	Dictyostelium discoideum (Social amoeba)	272	acpA
Q6P378	reviewed	ACTG_XENTR	Actin, cytoplasmic 2 (EC 3.6.4.-) (Actin, cytoplasmic, type 5) (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	actg1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	375	actg1
P47753	reviewed	CAZA1_MOUSE	F-actin-capping protein subunit alpha-1 (CapZ alpha-1)	Capza1 Cappa1	Mus musculus (Mouse)	286	Capza1
P83968	reviewed	ACT6_DROSI	Actin, indirect flight muscle (EC 3.6.4.-) (Actin-88F)	Act88F GD19025	Drosophila simulans (Fruit fly)	376	Act88F
Q5JAK2	reviewed	ACTG_PELLE	Actin, cytoplasmic 2 (EC 3.6.4.-) (Cytoplasmic actin type 5) (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	actg1	Pelophylax lessonae (Pool frog) (Rana lessonae)	375	actg1
Q4L0Y2	reviewed	ACTB_SPECI	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Spermophilus citellus (European suslik) (Citellus citellus)	375	ACTB
Q76N69	reviewed	ACTB_CHLAE	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)	375	ACTB
P29751	reviewed	ACTB_RABIT	Actin, cytoplasmic 1 (Beta-actin) (EC 3.6.4.-) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Oryctolagus cuniculus (Rabbit)	375	ACTB
P84336	reviewed	ACTB_CAMDR	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Camelus dromedarius (Dromedary) (Arabian camel)	375	ACTB
Q07903	reviewed	ACTC_STRPU	Actin, cytoskeletal 2A (EC 3.6.4.-) (Actin, cytoskeletal IIA) [Cleaved into: Actin, cytoskeletal 2A, intermediate form]	CYIIA	Strongylocentrotus purpuratus (Purple sea urchin)	376	CYIIA
Q4R561	reviewed	ACTB_MACFA	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB QccE-17788	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	375	ACTB
Q91ZK5	reviewed	ACTB_SIGHI	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Sigmodon hispidus (Hispid cotton rat)	375	ACTB
P60707	reviewed	ACTB_TRIVU	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Trichosurus vulpecula (Brush-tailed possum)	375	ACTB
P60713	reviewed	ACTB_SHEEP	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	ACTB	Ovis aries (Sheep)	375	ACTB
Q6NVA9	reviewed	ACTB_XENTR	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	actb TNeu072n05.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	375	actb
